Depth,IsTerminal,Position,FeatureIndex,FeatureValue,Value0,Value1,Value2,Value3,Number
3.0,1.0,right,,,-0.0730621832674541,-0.3073104791263248,-0.05294626568735454,0.2471916385751801,98.0
0.0,0.0,,10.0,3.41,,,,,99.0
1.0,0.0,left,13.0,97.0,,,,,99.0
2.0,0.0,left,11.0,58.0,,,,,99.0
3.0,1.0,left,,,-0.011141364060899718,-0.0,-0.06458968201452667,0.10655285850428219,99.0
3.0,1.0,right,,,-0.05732691595492492,-0.1555331007791837,0.25404737902102126,-0.08455212851233919,99.0
2.0,0.0,right,5.0,0.0,,,,,99.0
3.0,1.0,left,,,-0.09243395714044697,0.3303101314977959,-0.0,-0.011011303369405099,99.0
3.0,1.0,right,,,-0.1536655508589939,-0.0,-0.08874148536964412,0.19853340445351725,99.0
1.0,0.0,right,15.0,226.0,,,,,99.0
2.0,0.0,left,15.0,142.0,,,,,99.0
3.0,1.0,left,,,-0.08533454756596155,0.01914393491360937,-0.009522007305014277,0.0663362550880906,99.0
3.0,1.0,right,,,-0.17899261523617058,-0.21286175742334193,0.33960551423853214,-0.025609170758007987,99.0
2.0,0.0,right,13.0,102.3,,,,,99.0
3.0,1.0,left,,,0.06967744806348719,0.0,-0.10465982359665715,0.02211853254878558,99.0
3.0,1.0,right,,,0.013572439136087185,0.09290648960092077,0.12689853960456904,-0.18498071619060852,99.0
0.0,0.0,,12.0,754.0,,,,,100.0
1.0,0.0,left,13.0,56.0,,,,,100.0
2.0,0.0,left,10.0,3.93,,,,,100.0
3.0,1.0,left,,,0.03092942327004904,-0.0,0.0,-0.005841957722268002,100.0
3.0,1.0,right,,,-0.03168297577592473,0.27315287748853495,-0.022699068720779633,-0.025289632623893683,100.0
2.0,0.0,right,14.0,74.0,,,,,100.0
3.0,1.0,left,,,-0.053733222969617536,-0.03461145456789516,0.059987410766697905,-0.004019829121108865,100.0
3.0,1.0,right,,,0.20404983785765807,-0.22437113680941922,-0.140549953854344,0.10022621290340557,100.0
1.0,0.0,right,10.0,3.37,,,,,100.0
2.0,0.0,left,10.0,3.33,,,,,100.0
3.0,1.0,left,,,-0.25128379511264926,-0.0,0.0,0.1206708693218603,100.0
3.0,1.0,right,,,-0.08945209858886649,0.38548089642596534,-0.1629358043163499,0.0545073112427924,100.0
2.0,0.0,right,11.0,24.0,,,,,100.0
3.0,1.0,left,,,-0.008437158597083294,0.32949469957154554,-0.0,-0.08437483096899329,100.0
3.0,1.0,right,,,-0.09356086394172589,-0.008769719390656433,0.14663771164658732,-0.0,100.0
0.0,0.0,,5.0,0.0,,,,,101.0
1.0,0.0,left,10.0,3.67,,,,,101.0
2.0,0.0,left,16.0,10.0,,,,,101.0
3.0,1.0,left,,,0.181048070431802,-0.0,0.0,-0.10994167407886675,101.0
3.0,1.0,right,,,-0.20854149217697104,0.28085099195670765,-0.0,0.051729143665857465,101.0
2.0,0.0,right,15.0,307.0,,,,,101.0
3.0,1.0,left,,,-0.015952321105321268,-0.06368705399573375,0.2791812872017612,-0.1529383017271236,101.0
3.0,1.0,right,,,0.1327441914701504,-0.030199359952891913,-0.0,-0.0,101.0
1.0,0.0,right,14.0,224.0,,,,,101.0
2.0,0.0,left,9.0,260.0,,,,,101.0
3.0,1.0,left,,,-0.11948284715529818,0.05277211900461179,-0.15238854672274538,0.16935422225902247,101.0
3.0,1.0,right,,,-0.2052517060066852,-0.29424565192615615,0.23424751258661652,0.04083278864264234,101.0
2.0,0.0,right,16.0,10.8,,,,,101.0
3.0,1.0,left,,,-0.13451288038430054,0.17871781743556236,0.04979100679904415,-0.0414378643984005,101.0
3.0,1.0,right,,,0.006817091188916633,0.0156442234964482,-0.2817465045307063,0.17181201004742522,101.0
0.0,0.0,,5.0,0.0,,,,,102.0
1.0,0.0,left,0.0,1349.0,,,,,102.0
2.0,0.0,left,9.0,572.0,,,,,102.0
3.0,1.0,left,,,-0.12256060799911121,0.05794410331219646,-0.10465769244903565,0.1436666305807435,102.0
3.0,1.0,right,,,-0.027705095344463984,-0.0,0.05851545756003432,-0.048809150874073684,102.0
2.0,0.0,right,9.0,604.0,,,,,102.0
3.0,1.0,left,,,0.04678080974283523,0.08334963735122357,0.19919284242893132,-0.25837803966895156,102.0
3.0,1.0,right,,,0.1639292382504161,-0.04607980505149567,-0.07785202847765471,0.03724804247930217,102.0
1.0,0.0,right,9.0,396.0,,,,,102.0
2.0,0.0,left,8.0,0.5,,,,,102.0
3.0,1.0,left,,,-0.026734591298793343,0.10540800776440855,-0.0,-0.03694150958783288,102.0
3.0,1.0,right,,,-0.2162401692257884,-0.21018254258602442,-0.0,0.2535528114347088,102.0
2.0,0.0,right,14.0,280.0,,,,,102.0
3.0,1.0,left,,,-0.11087180261280394,-0.0,0.2871775866379915,-0.1382162609221003,102.0
3.0,1.0,right,,,-0.08985006590168756,0.12156509333482221,-0.04905443114462883,0.05202547227701518,102.0
0.0,0.0,,12.0,754.0,,,,,103.0
1.0,0.0,left,13.0,56.0,,,,,103.0
2.0,0.0,left,10.0,3.93,,,,,103.0
3.0,1.0,left,,,0.0314632814142309,-0.0,0.0,-0.005879051469869052,103.0
3.0,1.0,right,,,-0.031388978342351805,0.27137705512307225,-0.022868133207650132,-0.02480809409114638,103.0
2.0,0.0,right,14.0,74.0,,,,,103.0
3.0,1.0,left,,,-0.05320698050419491,-0.033424169614194796,0.0584216711372019,-0.0037426619870117193,103.0
3.0,1.0,right,,,0.2022042733266029,-0.22004614419273005,-0.1376541540640388,0.09820891159770846,103.0
1.0,0.0,right,0.0,1462.0,,,,,103.0
2.0,0.0,left,12.0,2009.0,,,,,103.0
3.0,1.0,left,,,-0.1957556397598259,0.0,-0.15536749932260752,0.2430963686902104,103.0
3.0,1.0,right,,,-0.07338887305848288,-0.0,0.059789677190509205,-0.0,103.0
2.0,0.0,right,12.0,1032.0,,,,,103.0
3.0,1.0,left,,,-0.0325493199991328,-0.10242087936163127,0.23273538840559913,-0.09260380141148625,103.0
3.0,1.0,right,,,-0.12563246329543737,0.17949472256212157,0.029847544664490654,-0.01092037975877546,103.0
0.0,0.0,,2.0,19237.0,,,,,104.0
1.0,0.0,left,15.0,431.0,,,,,104.0
2.0,0.0,left,14.0,105.0,,,,,104.0
3.0,1.0,left,,,0.12462909153568562,0.0,-0.08919095821151134,0.0,104.0
3.0,1.0,right,,,-0.06052363742372338,-0.04150334617982884,0.2039446076806145,-0.05360172496108959,104.0
2.0,1.0,right,,,-0.08539334385180367,0.41233605184515276,-0.0,-0.06836166795969467,104.0
1.0,0.0,right,16.0,10.9,,,,,104.0
2.0,0.0,left,11.0,50.0,,,,,104.0
3.0,1.0,left,,,-0.15496953111672024,0.2627121626948883,0.04112719732374655,-0.07151215740697696,104.0
3.0,1.0,right,,,-0.0964528808420807,-0.0,-0.0,0.07348461865189988,104.0
2.0,0.0,right,0.0,3445.0,,,,,104.0
3.0,1.0,left,,,-0.007286459057010235,-0.2790845227043929,-0.12999660848588523,0.25122492153971343,104.0
3.0,1.0,right,,,-0.06368583762687328,0.0,0.0,-0.0,104.0
0.0,0.0,,5.0,0.0,,,,,105.0
1.0,0.0,left,10.0,3.67,,,,,105.0
2.0,0.0,left,16.0,10.0,,,,,105.0
3.0,1.0,left,,,0.18033802544923305,-0.0,0.0,-0.10749016772384558,105.0
3.0,1.0,right,,,-0.20465403575233163,0.2716144504013812,-0.0,0.05122380840671261,105.0
2.0,0.0,right,13.0,73.53,,,,,105.0
3.0,1.0,left,,,0.13964675706262114,0.0,-0.0,-0.11133472231002638,105.0
3.0,1.0,right,,,-0.0037304782832878955,-0.23701323901003393,0.1918040963582388,-0.04194200882818361,105.0
1.0,0.0,right,14.0,224.0,,,,,105.0
2.0,0.0,left,9.0,260.0,,,,,105.0
3.0,1.0,left,,,-0.11616172047036913,0.055336019891439506,-0.14666415477274058,0.1624658529210698,105.0
3.0,1.0,right,,,-0.19967830567207662,-0.2845764450836426,0.22513501038869538,0.03996707131779785,105.0
2.0,0.0,right,1.0,0.0,,,,,105.0
3.0,1.0,left,,,-0.025251989347147424,0.10992607806039563,0.048963538594183925,-0.09776443591625453,105.0
3.0,1.0,right,,,-0.09635112508234991,0.07541823490210692,-0.21690287494562754,0.1854172474867664,105.0
0.0,0.0,,8.0,0.5,,,,,106.0
1.0,0.0,left,14.0,80.0,,,,,106.0
2.0,1.0,left,,,0.005073182556586886,-0.0,0.039179260235997576,-0.05354128742406314,106.0
2.0,0.0,right,15.0,226.0,,,,,106.0
3.0,1.0,left,,,0.0592210962005886,-0.008661632470457176,0.0,-0.0282133563340443,106.0
3.0,1.0,right,,,0.039671139665417805,0.37675583237179466,-0.03310519501155822,-0.10067289166445746,106.0
1.0,0.0,right,9.0,257.0,,,,,106.0
2.0,0.0,left,5.0,0.0,,,,,106.0
3.0,1.0,left,,,0.18898228402985034,-0.34141594315431156,0.0004968478393124198,-0.030642154585673993,106.0
3.0,1.0,right,,,-0.09209139808396623,0.0,-0.08651855074466813,0.1568044180495504,106.0
2.0,0.0,right,0.0,1725.0,,,,,106.0
3.0,1.0,left,,,-0.11740652153663518,-0.16703770926040107,0.05086858672550938,0.06231327586429115,106.0
3.0,1.0,right,,,-0.25527659708424183,0.22629716302119907,0.018076596119874166,0.0033619669094019228,106.0
0.0,0.0,,2.0,19237.0,,,,,107.0
1.0,0.0,left,2.0,17525.0,,,,,107.0
2.0,0.0,left,8.0,2.3,,,,,107.0
3.0,1.0,left,,,0.04431772459297549,0.0,-0.0840863166944128,0.024085887082492274,107.0
3.0,1.0,right,,,-0.1786782267698629,-0.07460611529251654,0.15919087357801012,0.003549160532685721,107.0
2.0,0.0,right,0.0,552.0,,,,,107.0
3.0,1.0,left,,,0.07131911098616407,-0.0,-0.008100449531874346,0.042097438942733774,107.0
3.0,1.0,right,,,0.00037086323251271994,0.1815100679376711,0.23020809003044507,-0.28197332119920115,107.0
1.0,0.0,right,16.0,10.9,,,,,107.0
2.0,0.0,left,11.0,50.0,,,,,107.0
3.0,1.0,left,,,-0.1525548374650065,0.25055545828141634,0.04214604144409215,-0.07005581614598606,107.0
3.0,1.0,right,,,-0.09211053570322894,-0.0,-0.0,0.07167322208119302,107.0
2.0,0.0,right,1.0,0.0,,,,,107.0
3.0,1.0,left,,,0.09401127451219783,0.0,-0.02378686431607148,0.0,107.0
3.0,1.0,right,,,-0.1540984297239826,-0.2795340653162942,-0.0,0.26084489483963164,107.0
0.0,0.0,,5.0,0.0,,,,,108.0
1.0,0.0,left,15.0,225.0,,,,,108.0
2.0,0.0,left,0.0,673.0,,,,,108.0
3.0,1.0,left,,,-0.02894991770398615,-0.0,-0.0,0.08151916711741465,108.0
3.0,1.0,right,,,-0.06523648871065536,-0.047065268423083326,0.2640389265867042,-0.11669755948472942,108.0
2.0,0.0,right,9.0,280.0,,,,,108.0
3.0,1.0,left,,,0.22147559324846963,0.22770793619319962,-0.062408936373803806,-0.15588940640981117,108.0
3.0,1.0,right,,,-0.016232917912774057,-0.0,0.0,0.0,108.0
1.0,0.0,right,9.0,396.0,,,,,108.0
2.0,0.0,left,8.0,0.5,,,,,108.0
3.0,1.0,left,,,-0.0260609683756663,0.09975824145099543,-0.0,-0.03615030162885731,108.0
3.0,1.0,right,,,-0.20799692958228264,-0.20156942929916813,-0.0,0.2442382770435396,108.0
2.0,0.0,right,14.0,280.0,,,,,108.0
3.0,1.0,left,,,-0.10623192112885434,-0.0,0.27405984455666216,-0.13452767643082233,108.0
3.0,1.0,right,,,-0.08036720625455154,0.11051176140548429,-0.04796167997641522,0.04849460773899559,108.0
0.0,0.0,,10.0,3.37,,,,,109.0
1.0,0.0,left,13.0,97.0,,,,,109.0
2.0,0.0,left,11.0,58.0,,,,,109.0
3.0,1.0,left,,,0.0,-0.0,-0.06777835597407963,0.10066818612797598,109.0
3.0,1.0,right,,,-0.04414840384617164,-0.09709358714960063,0.23415731115894528,-0.10118814750108254,109.0
2.0,0.0,right,10.0,3.33,,,,,109.0
3.0,1.0,left,,,-0.21291414868813205,0.0,-0.0,0.14563844923167485,109.0
3.0,1.0,right,,,-0.07058893809433275,0.379226222310376,-0.17774646859016546,0.05444627971706194,109.0
1.0,0.0,right,15.0,226.0,,,,,109.0
2.0,0.0,left,15.0,142.0,,,,,109.0
3.0,1.0,left,,,-0.08326418667638678,0.010488831247112168,-0.026740089476198756,0.07812997192436871,109.0
3.0,1.0,right,,,-0.17708451653127533,-0.233484574415531,0.29809747165420003,-0.0,109.0
2.0,0.0,right,9.0,280.0,,,,,109.0
3.0,1.0,left,,,0.16708022649352794,0.26463293437247426,-0.05758650763641829,-0.13205313450287898,109.0
3.0,1.0,right,,,0.0,-0.023080838537690163,0.017963547305730784,-0.007435771166319598,109.0
0.0,0.0,,12.0,754.0,,,,,110.0
1.0,0.0,left,13.0,56.0,,,,,110.0
2.0,0.0,left,10.0,3.93,,,,,110.0
3.0,1.0,left,,,0.031235315643774783,-0.0,0.0,-0.005452155341247893,110.0
3.0,1.0,right,,,-0.0304308211793644,0.26134554362266205,-0.020199362695107456,-0.023850638534688617,110.0
2.0,0.0,right,14.0,74.0,,,,,110.0
3.0,1.0,left,,,-0.05254825231940345,-0.03222218481626336,0.057262250026529,-0.0037890607628696922,110.0
3.0,1.0,right,,,0.2033252678097336,-0.21661187471079563,-0.13370745854796956,0.0941116590227078,110.0
1.0,0.0,right,10.0,3.37,,,,,110.0
2.0,0.0,left,10.0,3.26,,,,,110.0
3.0,1.0,left,,,-0.22024354495956097,-0.0,0.035914896069408744,0.07002361087158415,110.0
3.0,1.0,right,,,-0.11083602947212569,0.29104166898782413,-0.19686222081891197,0.11775118860464878,110.0
2.0,0.0,right,11.0,24.0,,,,,110.0
3.0,1.0,left,,,-0.005768919176261603,0.3098332113592234,-0.0,-0.08098943518866947,110.0
3.0,1.0,right,,,-0.07331073767008399,-0.013492640451947438,0.12957924711668986,-0.0,110.0
0.0,0.0,,5.0,0.0,,,,,111.0
1.0,0.0,left,0.0,1349.0,,,,,111.0
2.0,0.0,left,9.0,572.0,,,,,111.0
3.0,1.0,left,,,-0.11829310676153323,0.05738529682480499,-0.1006539038932835,0.13817731377536946,111.0
3.0,1.0,right,,,-0.026201260886294656,-0.0,0.05489585184961758,-0.04842030124155819,111.0
2.0,0.0,right,9.0,604.0,,,,,111.0
3.0,1.0,left,,,0.05375126854963124,0.06854449082283168,0.1892148936243961,-0.25215709311704065,111.0
3.0,1.0,right,,,0.16688866495976068,-0.050386425446029726,-0.08019308018491136,0.038546398612859786,111.0
1.0,0.0,right,16.0,10.9,,,,,111.0
2.0,0.0,left,16.0,10.4,,,,,111.0
3.0,1.0,left,,,-0.16496882729053197,0.19275059571553338,0.0,0.0,111.0
3.0,1.0,right,,,-0.15127973581425605,-0.14422592497615955,0.15827240945621815,0.004350491965187376,111.0
2.0,0.0,right,4.0,1.0,,,,,111.0
3.0,1.0,left,,,-0.15068743516933733,-0.18818160849387988,-0.0,0.18767319039443886,111.0
3.0,1.0,right,,,0.06428328380921831,0.15271617263287324,-0.18214925680868316,0.030684384512799312,111.0
0.0,0.0,,2.0,19237.0,,,,,112.0
1.0,0.0,left,15.0,442.0,,,,,112.0
2.0,0.0,left,14.0,105.0,,,,,112.0
3.0,1.0,left,,,0.11950441990628183,-0.0,-0.06854360434103093,0.0,112.0
3.0,1.0,right,,,-0.05084656938300897,-0.013744401969367298,0.18421507538681164,-0.05629961830881189,112.0
2.0,1.0,right,,,-0.06991171247717098,0.40185119237795613,-0.0,-0.055649556130736015,112.0
1.0,0.0,right,16.0,10.9,,,,,112.0
2.0,0.0,left,11.0,50.0,,,,,112.0
3.0,1.0,left,,,-0.15064614908380577,0.23763540977080944,0.04250650193183979,-0.06764443995539489,112.0
3.0,1.0,right,,,-0.08668460698900304,-0.0,-0.0,0.06894885102686608,112.0
2.0,0.0,right,0.0,3445.0,,,,,112.0
3.0,1.0,left,,,-0.0012172342743291924,-0.26831223929630516,-0.1226942627693012,0.23934966124587617,112.0
3.0,1.0,right,,,-0.06207675140408954,0.0,0.0,-0.0,112.0
0.0,0.0,,12.0,754.0,,,,,113.0
1.0,0.0,left,13.0,56.0,,,,,113.0
2.0,0.0,left,10.0,3.93,,,,,113.0
3.0,1.0,left,,,0.03147653765411434,-0.0,0.0,-0.0052080381772205645,113.0
3.0,1.0,right,,,-0.02992557162694893,0.25699616578359874,-0.019267491648798124,-0.02335925719176087,113.0
2.0,0.0,right,14.0,74.0,,,,,113.0
3.0,1.0,left,,,-0.05212061889617735,-0.032071970059535715,0.05656258855752409,-0.003715707652147713,113.0
3.0,1.0,right,,,0.2020071771844047,-0.21179615533278717,-0.13153256662328922,0.09213141244750896,113.0
1.0,0.0,right,0.0,1462.0,,,,,113.0
2.0,0.0,left,12.0,2009.0,,,,,113.0
3.0,1.0,left,,,-0.18607906087141504,0.0,-0.15357109685410808,0.23379935929886306,113.0
3.0,1.0,right,,,-0.06091795591293438,-0.0,0.04960514236349699,-0.0,113.0
2.0,0.0,right,2.0,16050.0,,,,,113.0
3.0,1.0,left,,,-0.021675234163904683,0.11513092259079051,-0.00011629322290666877,0.0,113.0
3.0,1.0,right,,,-0.12234317952711839,0.0,0.22229304448493195,-0.08490168956362057,113.0
0.0,0.0,,5.0,0.0,,,,,114.0
1.0,0.0,left,10.0,3.67,,,,,114.0
2.0,0.0,left,16.0,10.0,,,,,114.0
3.0,1.0,left,,,0.18183341422472027,-0.0,0.0,-0.1045630666263768,114.0
3.0,1.0,right,,,-0.19791573780057115,0.25833672618959624,-0.0,0.050847389979669484,114.0
2.0,0.0,right,15.0,307.0,,,,,114.0
3.0,1.0,left,,,-0.009049539753071562,-0.06268167346061145,0.2598137586751424,-0.1456578880979362,114.0
3.0,1.0,right,,,0.13480432632078568,-0.03603108597050861,-0.0,-0.0,114.0
1.0,0.0,right,14.0,224.0,,,,,114.0
2.0,0.0,left,9.0,260.0,,,,,114.0
3.0,1.0,left,,,-0.11016881886677721,0.052862727666353374,-0.13816992280941787,0.15369042591174611,114.0
3.0,1.0,right,,,-0.188831538598512,-0.27436027215477166,0.21127960722967168,0.03834625676852024,114.0
2.0,0.0,right,16.0,10.8,,,,,114.0
3.0,1.0,left,,,-0.11984792991137824,0.1603583366578231,0.03931605835698199,-0.03890667823441994,114.0
3.0,1.0,right,,,0.018014269938000427,0.013416654020704577,-0.2731001734786801,0.1600395481361793,114.0
0.0,0.0,,2.0,19237.0,,,,,115.0
1.0,0.0,left,2.0,17525.0,,,,,115.0
2.0,0.0,left,8.0,2.3,,,,,115.0
3.0,1.0,left,,,0.049654137348092195,0.0,-0.08838450266398123,0.02493937927420706,115.0
3.0,1.0,right,,,-0.17097471202825915,-0.06954860194248615,0.15006537499947303,0.0026240475658067947,115.0
2.0,0.0,right,0.0,552.0,,,,,115.0
3.0,1.0,left,,,0.0723833915384055,-0.0,-0.006394125733056588,0.040260445912998565,115.0
3.0,1.0,right,,,0.008216381670983281,0.17847342482899164,0.21535362878990819,-0.2766860139599361,115.0
1.0,0.0,right,16.0,10.9,,,,,115.0
2.0,0.0,left,11.0,50.0,,,,,115.0
3.0,1.0,left,,,-0.14840297498864885,0.2322444975941932,0.040349627868612986,-0.06618763535766331,115.0
3.0,1.0,right,,,-0.08367659833154799,-0.0,-0.0,0.06860829132129462,115.0
2.0,0.0,right,1.0,0.0,,,,,115.0
3.0,1.0,left,,,0.09456094976733517,0.0,-0.022652678672888893,-0.0,115.0
3.0,1.0,right,,,-0.14798218255460807,-0.2691939212614328,-0.0,0.25009150907737293,115.0
0.0,0.0,,5.0,0.0,,,,,116.0
1.0,0.0,left,10.0,3.39,,,,,116.0
2.0,0.0,left,14.0,118.0,,,,,116.0
3.0,1.0,left,,,-0.014522240416948834,0.34362262016086637,-0.06660860834693737,-0.01411721381937625,116.0
3.0,1.0,right,,,-0.06758289691465302,-0.0005420982958220105,0.0,0.04032765445456983,116.0
2.0,0.0,right,12.0,1689.0,,,,,116.0
3.0,1.0,left,,,0.06515663095098871,-0.1513915213819738,0.14698099321649452,-0.10648878390845869,116.0
3.0,1.0,right,,,0.07090019936815938,0.13299267660665132,-0.05127361584905546,-0.02996527896198637,116.0
1.0,0.0,right,9.0,396.0,,,,,116.0
2.0,0.0,left,8.0,0.5,,,,,116.0
3.0,1.0,left,,,-0.024854366111211834,0.09373628846050158,-0.0,-0.03531943730183199,116.0
3.0,1.0,right,,,-0.1989624845380858,-0.19250833518720578,-0.0,0.23603830432790068,116.0
2.0,0.0,right,14.0,280.0,,,,,116.0
3.0,1.0,left,,,-0.10068890245711891,-0.0,0.2589708455127049,-0.13073972683843874,116.0
3.0,1.0,right,,,-0.06889997814832337,0.10602222173658551,-0.050561292134067945,0.04385744738459364,116.0
0.0,0.0,,5.0,0.0,,,,,117.0
1.0,0.0,left,9.0,256.0,,,,,117.0
2.0,0.0,left,9.0,201.0,,,,,117.0
3.0,1.0,left,,,-0.054551544725530546,0.02716499631422392,-0.0,0.016080710216052285,117.0
3.0,1.0,right,,,0.28504830496135464,-0.32285111461287286,0.004970669544076253,-0.10610396746462272,117.0
2.0,0.0,right,9.0,288.0,,,,,117.0
3.0,1.0,left,,,-0.09446902607437863,0.4766480045068166,-0.005431874594847688,-0.05018472651467563,117.0
3.0,1.0,right,,,-0.026934662408526537,-0.0,0.05624328529760074,-0.009835089851672044,117.0
1.0,0.0,right,10.0,3.87,,,,,117.0
2.0,0.0,left,4.0,1.0,,,,,117.0
3.0,1.0,left,,,-0.26271654145459855,-0.17259768721045987,0.03768417431781129,0.16713120336272366,117.0
3.0,1.0,right,,,-0.043542871650250475,0.03394257782426911,0.0,-0.0,117.0
2.0,0.0,right,10.0,4.04,,,,,117.0
3.0,1.0,left,,,0.0,0.3225712529975399,-0.16560577044797037,0.014066735094022266,117.0
3.0,1.0,right,,,-0.05747295715308753,0.0,0.025700733347049073,-0.027529556948981692,117.0
0.0,0.0,,2.0,19237.0,,,,,118.0
1.0,0.0,left,15.0,431.0,,,,,118.0
2.0,0.0,left,14.0,105.0,,,,,118.0
3.0,1.0,left,,,0.132602630956897,0.0,-0.0935903199910835,0.0,118.0
3.0,1.0,right,,,-0.04079688360539682,-0.038188843384249396,0.17704825724781376,-0.05036011368944108,118.0
2.0,1.0,right,,,-0.08042686729114149,0.3860548247728547,-0.0,-0.06524736711588251,118.0
1.0,0.0,right,16.0,9.9,,,,,118.0
2.0,0.0,left,10.0,3.35,,,,,118.0
3.0,1.0,left,,,-0.04309515445444205,0.28100346196198106,-0.0,-0.09102439289060058,118.0
3.0,1.0,right,,,0.03732539673761674,-0.17842168082796386,0.02806398688474203,-0.0,118.0
2.0,1.0,right,,,-0.2346321680130445,0.0,-0.031873064576029675,0.1980820714517021,118.0
0.0,0.0,,10.0,3.36,,,,,119.0
1.0,0.0,left,13.0,93.0,,,,,119.0
2.0,0.0,left,11.0,58.0,,,,,119.0
3.0,1.0,left,,,0.005375115068475699,-0.0,-0.045622040817754186,0.10402293214231696,119.0
3.0,1.0,right,,,-0.034877717863715664,-0.06973572410073955,0.21759529139499004,-0.10856903522346245,119.0
2.0,0.0,right,13.0,193.0,,,,,119.0
3.0,1.0,left,,,-0.13032505080716422,0.0,-0.2130710786718692,0.23339465808984053,119.0
3.0,1.0,right,,,-0.1501546065895508,0.0709371152858868,0.0,0.0012418342857301277,119.0
1.0,0.0,right,15.0,226.0,,,,,119.0
2.0,0.0,left,15.0,121.0,,,,,119.0
3.0,1.0,left,,,-0.03950930894712331,-0.0,-0.08477349549127165,0.14228743454032078,119.0
3.0,1.0,right,,,-0.1997875721290787,-0.058270199438117176,0.2708639870488341,-0.01297359816964494,119.0
2.0,0.0,right,13.0,120.0,,,,,119.0
3.0,1.0,left,,,0.015649071777026652,-0.0,-0.004592756680266347,0.01581957174748183,119.0
3.0,1.0,right,,,0.14022725859173016,0.19798718620089692,0.0,-0.219329616432687,119.0
0.0,0.0,,12.0,754.0,,,,,120.0
1.0,0.0,left,13.0,56.0,,,,,120.0
2.0,0.0,left,11.0,35.0,,,,,120.0
3.0,1.0,left,,,-0.03576498646998241,-0.0,0.0017797442979518852,-0.03579868927610135,120.0
3.0,1.0,right,,,0.03725982289421949,0.1607222733506435,-0.09051052850711809,0.0,120.0
2.0,0.0,right,14.0,74.0,,,,,120.0
3.0,1.0,left,,,-0.05161636375196036,-0.029202691634728287,0.055005186912866655,-0.003903739179444245,120.0
3.0,1.0,right,,,0.20257516826215835,-0.20524388334296784,-0.12781310435517773,0.08738824584329451,120.0
1.0,0.0,right,2.0,13178.0,,,,,120.0
2.0,0.0,left,11.0,97.0,,,,,120.0
3.0,1.0,left,,,0.11671860991270544,0.0,-0.1509825999279169,0.03491639851621818,120.0
3.0,1.0,right,,,0.024066915022304153,-0.13013434356218018,0.1009661308466903,-0.056074800464801816,120.0
2.0,0.0,right,4.0,0.0,,,,,120.0
3.0,1.0,left,,,-0.2652824849784027,0.013489962023657084,0.17959213492333348,0.0,120.0
3.0,1.0,right,,,-0.11191230882315754,0.1343331684727636,-0.06501646962290658,0.07241186690971338,120.0
0.0,0.0,,5.0,0.0,,,,,121.0
1.0,0.0,left,15.0,225.0,,,,,121.0
2.0,0.0,left,0.0,673.0,,,,,121.0
3.0,1.0,left,,,-0.027042348820778845,-0.0,-0.0,0.07721705497815083,121.0
3.0,1.0,right,,,-0.05704637057802685,-0.0410129183384285,0.2433360641534118,-0.11091152858036865,121.0
2.0,0.0,right,11.0,49.0,,,,,121.0
3.0,1.0,left,,,-0.0021945194168041283,0.2199497211032728,0.008862728822827126,-0.13370629347340718,121.0
3.0,1.0,right,,,0.17529060569077787,-0.027448922206814816,-0.07104036083277121,0.0,121.0
1.0,0.0,right,8.0,0.6,,,,,121.0
2.0,0.0,left,7.0,0.0,,,,,121.0
3.0,1.0,left,,,-0.08971481610551657,0.3684492775054232,-0.001708005446166852,-0.015266170179506097,121.0
3.0,1.0,right,,,-0.015860117956636263,-0.0,0.0,0.03296606526309761,121.0
2.0,0.0,right,3.0,0.0,,,,,121.0
3.0,1.0,left,,,-0.16396149250838016,-0.16131639821206312,0.0006423589166955623,0.12156009757925416,121.0
3.0,1.0,right,,,-0.07971472984162,0.21364378442352994,-0.0,-0.023923037874270147,121.0
0.0,0.0,,15.0,129.0,,,,,122.0
1.0,1.0,left,,,-0.08066852385647258,-0.0,-0.15091250565180836,0.21128346682927387,122.0
1.0,0.0,right,15.0,231.0,,,,,122.0
2.0,0.0,left,0.0,1012.0,,,,,122.0
3.0,1.0,left,,,-0.07446848866860371,-0.019151804880168558,-0.04866228170107925,0.16700431271141147,122.0
3.0,1.0,right,,,-0.16925651945662312,0.027860881409458707,0.3181704674522682,-0.1399941165049248,122.0
2.0,0.0,right,2.0,23011.0,,,,,122.0
3.0,1.0,left,,,0.07495700274451209,0.04157327971798397,-0.055968816474053884,-0.0,122.0
3.0,1.0,right,,,-0.13086808714848014,-0.136051930919166,0.1243539156854418,0.013971187043358611,122.0
0.0,0.0,,10.0,3.37,,,,,123.0
1.0,0.0,left,13.0,97.0,,,,,123.0
2.0,0.0,left,11.0,58.0,,,,,123.0
3.0,1.0,left,,,0.0012387084737414565,-0.0,-0.06428263405076516,0.09659954313869817,123.0
3.0,1.0,right,,,-0.039663224284884356,-0.08744107932283994,0.22464277897428883,-0.10103844121814583,123.0
2.0,0.0,right,8.0,18.0,,,,,123.0
3.0,1.0,left,,,-0.2266533798979373,0.1974687120187485,-0.11786569619428053,0.16152664430124225,123.0
3.0,1.0,right,,,-0.01441543736421223,-0.0,0.0,-0.015060614496566881,123.0
1.0,0.0,right,15.0,226.0,,,,,123.0
2.0,0.0,left,15.0,142.0,,,,,123.0
